cm_end,bit_score,rfam_acc,evalue_score,cm_start,pdb_id,chain,pdb_end,pdb_start,id,description
2918,2709.20,RF02541,0,6,5j4d,GB,2880,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,6c4h,A,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2876.90,RF02541,0,1,6dnc,B,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,6gsl,1H,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,6wd5,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,7rq9,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4v7s,BA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,4wzd,14,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,5mdy,1,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6ord,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,8.9e-122,426,7a5f,A3,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2871.60,RF02541,0,1,7o1a,BA,2897,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2924.90,RF02541,0,1,7unu,A,2891,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2737.80,RF02541,0,1,4io9,X,2878,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6nta,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,391.80,RF02541,2.8e-128,426,6nu2,A,1381,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6oj2,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,7n31,23,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
1150,58.80,RF02541,3.9e-18,1093,1r2x,C,58,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4l71,YA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v5b,CB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2918,2712.20,RF02541,0,6,4v9l,DA,2879,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,3004.00,RF02541,0,1,8buu,A,2927,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2566.80,RF02541,0,1,4v51,DA,2784,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2617.50,RF02541,0,1,4v5d,BA,2819,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2918,2682.90,RF02541,0,6,4v6g,DA,2898,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2923,2697.70,RF02541,0,1,4v8c,AA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5vpo,RA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,8.9e-122,426,7a5g,A3,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2880.40,RF02541,0,1,7otc,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,7qq3,I,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4u27,BA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5j30,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5vp2,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6nuo,RA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2880.80,RF02541,0,1,8aye,a,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,7k52,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,360.60,RF02541,8.4e-118,200,7nsj,BA,1457,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,3013.90,RF02541,0,1,7qgu,A,2928,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2923,2697.70,RF02541,0,1,4v9b,BA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5vpp,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,5zzm,N,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2933.30,RF02541,0,1,6o8w,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6xqd,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,360.60,RF02541,8.4e-118,200,7nqh,BA,1457,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2737.80,RF02541,0,1,3pip,X,2878,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4lt8,RA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4v5j,BA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4yzv,YA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6nwy,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,6ofx,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2986.20,RF02541,0,1,6yef,A,2923,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2969.30,RF02541,0,1,7p48,A,2921,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2893.90,RF02541,0,1,7uvv,A,2900,8,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,1vy6,BA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v4q,DB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2686.50,RF02541,0,1,4v4y,BA,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2726.00,RF02541,0,1,5d8b,ZC,2890,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.70,RF02541,0,1,7ac7,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,7bl2,A,2911,8,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,8.9e-122,426,7of0,A,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,8.9e-122,426,7oi7,A,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v6m,B8,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,6gc7,A,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.70,RF02541,0,1,6vyy,a,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.70,RF02541,0,1,6xii,a,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,7jt3,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,7rq8,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2885.10,RF02541,0,1,7s1k,I,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2737.80,RF02541,0,1,2o44,A,2878,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2694.30,RF02541,0,1,4v5p,DA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v5y,DB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4yzv,RA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5uq8,A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,6pc5,I,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2886.70,RF02541,0,1,6ztm,BA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2732.90,RF02541,0,1,7a0s,X,2878,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2923,3004.00,RF02541,0,1,7asa,A,2926,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4u20,DA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2787.70,RF02541,0,1,4uy8,A,2854,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4v66,BB,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2883.80,RF02541,0,1,5jc9,DA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2815.00,RF02541,0,1,6hrm,1,4403,1507,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6of1,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6ucq,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6xqe,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,7jqm,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,7s1h,I,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,7ug7,23,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v4h,DB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v7u,DA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4v8g,BA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4w2i,DA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2730.50,RF02541,0,1,5zep,A,3120,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,7abz,1,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,9e-122,426,7ods,A,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2566.80,RF02541,0,1,4v7x,DA,2784,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2883.80,RF02541,0,1,5j88,DA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2895.40,RF02541,0,1,6v3b,AN1,2900,8,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,3jcj,A,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4lel,YA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4tua,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4w2e,A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4y4p,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,887.90,RF02541,4e-294,1,6ywy,A,3440,48,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2718.30,RF02541,0,1,7asn,A,2742,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2658.10,RF02541,0,1,7piq,3,2907,3,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,360.60,RF02541,8.4e-118,200,8oin,B8,1457,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4tud,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2979.70,RF02541,0,1,4wfa,X,2923,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2876.90,RF02541,0,1,6gxn,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2737.80,RF02541,0,1,2o45,A,2878,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2873.20,RF02541,0,1,5wfk,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.70,RF02541,0,1,6vyw,a,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2871.60,RF02541,0,1,7o19,BA,2897,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2802.80,RF02541,0,1,7uph,I,4391,1501,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
1990,67.60,RF02541,4.5e-21,1932,1zn1,B,59,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5doy,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2876.90,RF02541,0,1,5o2r,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5w4k,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6xhx,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2943.20,RF02541,0,1,7p7s,A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2767,167.50,RF02541,8.8e-54,2439,8a22,A8,350,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,396.90,RF02541,1.3e-129,1,3j6b,A,3136,186,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2686.50,RF02541,0,1,4v42,BA,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v53,BB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4v6c,BA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,4v6l,BB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2918,2712.20,RF02541,0,6,4v9k,BA,2879,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2881.60,RF02541,0,1,8am9,a,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2737.80,RF02541,0,1,1njm,,2878,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,3013.90,RF02541,0,1,3j9w,BA,2928,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v64,BB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,5iqr,1,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,6pj6,I,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4p70,RA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2876.90,RF02541,0,1,6gxp,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6of1,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,404.10,RF02541,2.3e-131,1,6ydw,AA,2737,1176,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2695.00,RF02541,0,1,7azo,23SA,2911,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,8.9e-122,426,3j7y,A,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4z8c,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.80,RF02541,0,1,5lze,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2770.40,RF02541,0,1,6wnv,4,3031,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,6xhw,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2874.50,RF02541,0,1,6yss,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2874.50,RF02541,0,1,7cpj,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,7jqm,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,7qgr,N,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4tuc,RA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4v85,BA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2923,2697.70,RF02541,0,1,4v87,DA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2887.40,RF02541,0,1,6pcs,I,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2874.50,RF02541,0,1,6ysr,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,7jss,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.70,RF02541,0,1,7sa4,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,1vy6,DA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4p6f,RA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2720.80,RF02541,0,1,4v49,B0,2885,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4v7m,DA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2918,2712.20,RF02541,0,6,4v83,DA,2879,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4v8u,BA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2692.40,RF02541,0,1,4v90,BA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4w2i,BA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4y4o,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,5uyl,01,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,6qnr,14,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,7u2j,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2942.30,RF02541,0,1,8a63,A,2931,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,3dg0,B,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2566.80,RF02541,0,1,4v7z,BA,2784,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,4wt1,1H,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,5nwy,N,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,6wda,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2898.20,RF02541,0,1,6ysi,1,2893,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,8.9e-122,426,7o9k,A,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,5e7k,1H,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,6ogi,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,6qnq,1H,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2757.70,RF02541,0,1,6qul,A,2795,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2908.00,RF02541,0,1,6spg,A,2888,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2943.20,RF02541,0,1,7p7u,A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2923,2697.70,RF02541,0,1,4v8f,DA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4w4g,YA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2918,2709.20,RF02541,0,6,6b4v,FB,2880,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.50,RF02541,8.2e-122,426,7pd3,A,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2658.10,RF02541,0,1,7pis,3,2907,3,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.90,RF02541,0,1,7ssn,1,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4v5m,BA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5j4b,1A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2923,2697.70,RF02541,0,1,6gzx,A1,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.70,RF02541,0,1,6vyu,a,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2658.10,RF02541,0,1,7pi8,3,2907,3,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2767,167.50,RF02541,8.8e-54,2439,8apn,A8,350,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4tue,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4u1v,BA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2918,2712.20,RF02541,0,6,4v83,BA,2879,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,5gad,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2886.80,RF02541,0,1,5kcr,1A,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2871.60,RF02541,0,1,6xzb,A2,2897,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,8.9e-122,426,6zsb,XA,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,372.40,RF02541,8.9e-122,426,7oie,A,1454,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,7rq8,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
1150,56.20,RF02541,2.8e-17,1093,1y39,C,58,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2882.10,RF02541,0,1,4u27,DA,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2699.60,RF02541,0,1,4v5f,BA,2913,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v9o,GA,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2979.70,RF02541,0,1,4wfb,X,2923,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,5czp,YA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2708.40,RF02541,0,1,5ndk,1H,2914,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2730.50,RF02541,0,1,5zet,A,3120,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2947.20,RF02541,0,1,6s13,A,2905,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2731.00,RF02541,0,1,7a0r,X,2877,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,7u2h,2A,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4tud,RA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,4v9r,BA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2923,2718.10,RF02541,0,1,5a9z,AA,2889,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2979.70,RF02541,0,1,5nrg,X,2923,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2879.40,RF02541,0,1,7bv8,A,2903,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2875.00,RF02541,0,1,7zp8,b,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2689.80,RF02541,0,1,1vy7,DA,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,3006.70,RF02541,0,1,3j3v,A,2927,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2210,59.10,RF02541,4.1e-18,2131,4qvi,B,80,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2889.80,RF02541,0,1,4v57,BB,2904,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2923,2697.70,RF02541,0,1,5el5,14,2912,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
2925,2986.70,RF02541,0,1,6fxc,AA,2923,1,LSU_rRNA_bacteria,Bacterial large subunit ribosomal RNA
